Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NOR,     .,    .,     ., 1984, 1984, 24,     1,  ARDY,       .,0.11900,0.50783,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 25,     1,  ARDY,       .,0.12825,0.63608,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 26,     1,  ARDY,       .,0.13089,0.76697,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 27,     1,  ARDY,       .,0.12886,0.89583,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 28,     1,  ARDY,       .,0.12276,1.01859,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 29,     1,  ARDY,       .,0.11338,1.13197,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 30,     1,  ARDY,       .,0.10126,1.23323,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 31,     1,  ARDY,       .,0.08796,1.32119,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 32,     1,  ARDY,       .,0.07419,1.39538,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 33,     1,  ARDY,       .,0.06154,1.45692,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 34,     1,  ARDY,       .,0.05034,1.50726,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 35,     1,  ARDY,       .,0.04039,1.54765,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 36,     1,  ARDY,       .,0.03168,1.57933,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 37,     1,  ARDY,       .,0.02428,1.60361,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 38,     1,  ARDY,       .,0.01819,1.62180,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 39,     1,  ARDY,       .,0.01313,1.63493,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 40,     1,  ARDY,       .,0.00902,1.64395,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 41,     1,  ARDY,       .,0.00588,1.64983,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 42,     1,  ARDY,       .,0.00363,1.65346,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 43,     1,  ARDY,       .,0.00209,1.65555,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 44,     1,  ARDY,       .,0.00117,1.65672,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 45,     1,  ARDY,       .,0.00063,1.65735,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 46,     1,  ARDY,       .,0.00036,1.65771,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 47,     1,  ARDY,       .,0.00019,1.65790,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 48,     1,  ARDY,       .,0.00008,1.65798,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 49,     1,  ARDY,       .,0.00001,1.65799,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1984, 1984, 50,    99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 14,   -99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 15,     1,  ARDY,       .,0.00018,0.00018,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 16,     1,  ARDY,       .,0.00309,0.00327,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 17,     1,  ARDY,       .,0.00959,0.01286,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 18,     1,  ARDY,       .,0.02009,0.03295,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 19,     1,  ARDY,       .,0.03467,0.06762,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 20,     1,  ARDY,       .,0.05259,0.12021,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 21,     1,  ARDY,       .,0.07037,0.19058,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 22,     1,  ARDY,       .,0.08734,0.27792,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 23,     1,  ARDY,       .,0.10402,0.38194,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 24,     1,  ARDY,       .,0.11946,0.50140,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 25,     1,  ARDY,       .,0.12899,0.63039,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 26,     1,  ARDY,       .,0.13200,0.76239,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 27,     1,  ARDY,       .,0.13038,0.89277,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 28,     1,  ARDY,       .,0.12475,1.01752,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 29,     1,  ARDY,       .,0.11578,1.13330,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 30,     1,  ARDY,       .,0.10396,1.23726,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 31,     1,  ARDY,       .,0.09076,1.32802,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 32,     1,  ARDY,       .,0.07686,1.40488,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 33,     1,  ARDY,       .,0.06401,1.46889,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 34,     1,  ARDY,       .,0.05251,1.52140,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 35,     1,  ARDY,       .,0.04221,1.56361,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 36,     1,  ARDY,       .,0.03308,1.59669,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 37,     1,  ARDY,       .,0.02533,1.62202,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 38,     1,  ARDY,       .,0.01892,1.64094,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 39,     1,  ARDY,       .,0.01358,1.65452,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 40,     1,  ARDY,       .,0.00927,1.66379,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 41,     1,  ARDY,       .,0.00594,1.66973,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 42,     1,  ARDY,       .,0.00359,1.67332,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 43,     1,  ARDY,       .,0.00200,1.67532,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 44,     1,  ARDY,       .,0.00108,1.67640,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 45,     1,  ARDY,       .,0.00055,1.67695,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 46,     1,  ARDY,       .,0.00032,1.67727,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 47,     1,  ARDY,       .,0.00017,1.67744,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 48,     1,  ARDY,       .,0.00007,1.67751,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 49,     1,  ARDY,       .,0.00001,1.67752,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1985, 1985, 50,    99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 14,   -99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 15,     1,  ARDY,       .,0.00051,0.00051,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 16,     1,  ARDY,       .,0.00366,0.00417,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 17,     1,  ARDY,       .,0.01007,0.01424,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 18,     1,  ARDY,       .,0.02009,0.03433,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 19,     1,  ARDY,       .,0.03399,0.06832,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 20,     1,  ARDY,       .,0.05118,0.11950,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 21,     1,  ARDY,       .,0.06875,0.18825,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 22,     1,  ARDY,       .,0.08612,0.27437,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 23,     1,  ARDY,       .,0.10365,0.37802,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 24,     1,  ARDY,       .,0.12031,0.49833,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 25,     1,  ARDY,       .,0.13108,0.62941,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 26,     1,  ARDY,       .,0.13520,0.76461,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 27,     1,  ARDY,       .,0.13441,0.89902,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 28,     1,  ARDY,       .,0.12925,1.02827,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 29,     1,  ARDY,       .,0.12043,1.14870,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 30,     1,  ARDY,       .,0.10845,1.25715,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 31,     1,  ARDY,       .,0.09481,1.35196,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 32,     1,  ARDY,       .,0.08026,1.43222,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 33,     1,  ARDY,       .,0.06666,1.49888,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 34,     1,  ARDY,       .,0.05440,1.55328,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 35,     1,  ARDY,       .,0.04342,1.59670,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 36,     1,  ARDY,       .,0.03374,1.63044,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 37,     1,  ARDY,       .,0.02555,1.65599,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 38,     1,  ARDY,       .,0.01883,1.67482,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 39,     1,  ARDY,       .,0.01332,1.68814,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 40,     1,  ARDY,       .,0.00893,1.69707,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 41,     1,  ARDY,       .,0.00563,1.70270,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 42,     1,  ARDY,       .,0.00334,1.70604,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 43,     1,  ARDY,       .,0.00184,1.70788,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 44,     1,  ARDY,       .,0.00102,1.70890,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 45,     1,  ARDY,       .,0.00056,1.70946,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 46,     1,  ARDY,       .,0.00033,1.70979,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 47,     1,  ARDY,       .,0.00017,1.70996,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 48,     1,  ARDY,       .,0.00006,1.71002,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 49,     1,  ARDY,       .,0.00000,1.71002,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1986, 1986, 50,    99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 14,   -99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 15,     1,  ARDY,       .,0.00067,0.00067,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 16,     1,  ARDY,       .,0.00394,0.00461,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 17,     1,  ARDY,       .,0.01016,0.01477,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 18,     1,  ARDY,       .,0.01963,0.03440,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 19,     1,  ARDY,       .,0.03275,0.06715,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 20,     1,  ARDY,       .,0.04904,0.11619,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 21,     1,  ARDY,       .,0.06602,0.18221,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 22,     1,  ARDY,       .,0.08319,0.26540,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 23,     1,  ARDY,       .,0.10092,0.36632,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 24,     1,  ARDY,       .,0.11819,0.48451,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 25,     1,  ARDY,       .,0.13000,0.61451,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 26,     1,  ARDY,       .,0.13554,0.75005,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 27,     1,  ARDY,       .,0.13626,0.88631,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 28,     1,  ARDY,       .,0.13258,1.01889,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 29,     1,  ARDY,       .,0.12498,1.14387,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 30,     1,  ARDY,       .,0.11387,1.25774,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 31,     1,  ARDY,       .,0.10058,1.35832,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 32,     1,  ARDY,       .,0.08590,1.44422,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 33,     1,  ARDY,       .,0.07188,1.51610,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 34,     1,  ARDY,       .,0.05899,1.57509,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 35,     1,  ARDY,       .,0.04724,1.62233,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 36,     1,  ARDY,       .,0.03674,1.65907,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 37,     1,  ARDY,       .,0.02781,1.68688,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 38,     1,  ARDY,       .,0.02042,1.70730,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 39,     1,  ARDY,       .,0.01437,1.72167,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 40,     1,  ARDY,       .,0.00956,1.73123,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 41,     1,  ARDY,       .,0.00596,1.73719,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 42,     1,  ARDY,       .,0.00350,1.74069,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 43,     1,  ARDY,       .,0.00192,1.74261,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 44,     1,  ARDY,       .,0.00110,1.74371,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 45,     1,  ARDY,       .,0.00063,1.74434,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 46,     1,  ARDY,       .,0.00039,1.74473,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 47,     1,  ARDY,       .,0.00021,1.74494,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 48,     1,  ARDY,       .,0.00007,1.74501,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 49,     1,  ARDY,       .,0.00000,1.74501,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1987, 1987, 50,    99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 14,   -99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 15,     1,  ARDY,       .,0.00047,0.00047,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 16,     1,  ARDY,       .,0.00369,0.00416,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 17,     1,  ARDY,       .,0.00994,0.01410,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 18,     1,  ARDY,       .,0.01956,0.03366,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 19,     1,  ARDY,       .,0.03317,0.06683,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 20,     1,  ARDY,       .,0.05026,0.11709,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 21,     1,  ARDY,       .,0.06818,0.18527,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 22,     1,  ARDY,       .,0.08634,0.27161,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 23,     1,  ARDY,       .,0.10505,0.37666,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 24,     1,  ARDY,       .,0.12318,0.49984,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 25,     1,  ARDY,       .,0.13565,0.63549,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 26,     1,  ARDY,       .,0.14164,0.77713,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 27,     1,  ARDY,       .,0.14268,0.91981,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 28,     1,  ARDY,       .,0.13922,1.05903,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 29,     1,  ARDY,       .,0.13164,1.19067,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 30,     1,  ARDY,       .,0.12037,1.31104,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 31,     1,  ARDY,       .,0.10676,1.41780,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 32,     1,  ARDY,       .,0.09161,1.50941,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 33,     1,  ARDY,       .,0.07710,1.58651,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 34,     1,  ARDY,       .,0.06371,1.65022,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 35,     1,  ARDY,       .,0.05144,1.70166,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 36,     1,  ARDY,       .,0.04037,1.74203,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 37,     1,  ARDY,       .,0.03089,1.77292,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 38,     1,  ARDY,       .,0.02303,1.79595,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 39,     1,  ARDY,       .,0.01649,1.81244,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 40,     1,  ARDY,       .,0.01121,1.82365,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 41,     1,  ARDY,       .,0.00721,1.83086,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 42,     1,  ARDY,       .,0.00440,1.83526,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 43,     1,  ARDY,       .,0.00255,1.83781,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 44,     1,  ARDY,       .,0.00150,1.83931,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 45,     1,  ARDY,       .,0.00086,1.84017,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 46,     1,  ARDY,       .,0.00051,1.84068,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 47,     1,  ARDY,       .,0.00026,1.84094,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 48,     1,  ARDY,       .,0.00009,1.84103,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 49,     1,  ARDY,       .,0.00000,1.84103,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1988, 1988, 50,    99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 14,   -99,  ARDY,       .,      .,      .,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 15,     1,  ARDY,       .,0.00013,0.00013,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 16,     1,  ARDY,       .,0.00310,0.00323,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 17,     1,  ARDY,       .,0.00920,0.01243,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 18,     1,  ARDY,       .,0.01887,0.03130,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 19,     1,  ARDY,       .,0.03291,0.06421,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 20,     1,  ARDY,       .,0.05069,0.11490,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 21,     1,  ARDY,       .,0.06864,0.18354,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 22,     1,  ARDY,       .,0.08617,0.26971,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 23,     1,  ARDY,       .,0.10426,0.37397,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 24,     1,  ARDY,       .,0.12206,0.49603,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 25,     1,  ARDY,       .,0.13485,0.63088,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 26,     1,  ARDY,       .,0.14184,0.77272,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 27,     1,  ARDY,       .,0.14431,0.91703,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 28,     1,  ARDY,       .,0.14254,1.05957,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 29,     1,  ARDY,       .,0.13658,1.19615,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 30,     1,  ARDY,       .,0.12662,1.32277,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 31,     1,  ARDY,       .,0.11363,1.43640,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 32,     1,  ARDY,       .,0.09837,1.53477,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 33,     1,  ARDY,       .,0.08331,1.61808,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 34,     1,  ARDY,       .,0.06905,1.68713,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 35,     1,  ARDY,       .,0.05573,1.74286,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 36,     1,  ARDY,       .,0.04353,1.78639,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 37,     1,  ARDY,       .,0.03306,1.81945,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 38,     1,  ARDY,       .,0.02436,1.84381,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 39,     1,  ARDY,       .,0.01720,1.86101,      STAT,     vital,    NOR_03,   .,    1
    NOR,     .,    .,     ., 1989, 1989, 40,     1,  ARDY,       .,0.01152,1.87253,      STAT,     vital,    NOR_03,   .,    1
